epoch_id,train_reco_loss,train_pred_loss,train_loss
0.0,0.3571031987667084,0.29461607336997986,0.6517192721366882
1.0,0.34567990899086,0.2940528690814972,0.6397327780723572
2.0,0.3593023419380188,0.29399827122688293,0.6533006429672241
3.0,0.4490819573402405,0.30516794323921204,0.7542499303817749
4.0,0.3583930432796478,0.29384902119636536,0.6522420644760132
5.0,0.2560153603553772,0.29391583800315857,0.5499311685562134
6.0,0.2552104890346527,0.29400044679641724,0.5492109060287476
7.0,0.25293827056884766,0.29289302229881287,0.5458313226699829
8.0,0.2184135913848877,0.2929937243461609,0.5114073157310486
9.0,0.10950993001461029,0.2871992290019989,0.396709144115448
10.0,0.09165035933256149,0.2923111319541931,0.3839614987373352
11.0,0.08942308276891708,0.2918388247489929,0.3812619149684906
12.0,0.14575448632240295,0.005294324830174446,0.15104880928993225
13.0,0.08922930806875229,0.005028903018683195,0.09425821155309677
14.0,0.07914353162050247,0.005254353396594524,0.08439788222312927
15.0,0.07822196930646896,0.0052286917343735695,0.08345066010951996
16.0,0.07588020712137222,0.005148948170244694,0.08102915436029434
17.0,0.07532832026481628,0.005046900827437639,0.08037522435188293
18.0,0.0710584968328476,0.004935269709676504,0.07599376887083054
19.0,0.06981401145458221,0.004850943572819233,0.07466495782136917
20.0,0.06938792765140533,0.004847460892051458,0.07423538714647293
21.0,0.06419702619314194,0.004698777571320534,0.06889580190181732
22.0,0.07465635240077972,0.004635053686797619,0.07929140329360962
23.0,0.06934911757707596,0.004598624538630247,0.07394774258136749
24.0,0.06824231892824173,0.004579655360430479,0.0728219747543335
25.0,0.058138225227594376,0.004544651135802269,0.0626828745007515
26.0,0.05664145573973656,0.004530075937509537,0.061171531677246094
27.0,0.06816366314888,0.004536338150501251,0.07270000129938126
28.0,0.06546089053153992,0.004427993670105934,0.0698888823390007
29.0,0.0607152134180069,0.004514368716627359,0.06522957980632782
30.0,0.051354002207517624,0.004517825320363045,0.05587182939052582
31.0,0.06661884486675262,0.0044282968156039715,0.07104714214801788
32.0,0.05300532653927803,0.004503665026277304,0.05750899016857147
33.0,0.04990667477250099,0.004528192337602377,0.05443486571311951
34.0,0.050364892929792404,0.00453830836340785,0.05490320175886154
35.0,0.05190727487206459,0.004370222333818674,0.056277498602867126
36.0,0.04943161457777023,0.004350333008915186,0.05378194898366928
37.0,0.041806645691394806,0.004318977240473032,0.0461256243288517
38.0,0.03642001003026962,0.003945769742131233,0.04036577790975571
39.0,0.015105162747204304,0.004272713791579008,0.019377876073122025
40.0,0.012897941283881664,0.004624161869287491,0.01752210408449173
41.0,0.01697937585413456,0.004350850358605385,0.021330226212739944
42.0,0.014265244826674461,0.004360877443104982,0.018626121804118156
43.0,0.010633681900799274,0.004305693786591291,0.014939375221729279
44.0,0.010021509602665901,0.004202738404273987,0.014224248006939888
45.0,0.010642612352967262,0.00422103563323617,0.014863647520542145
46.0,0.011127769015729427,0.004171822220087051,0.015299591235816479
47.0,0.01053695660084486,0.004129478242248297,0.01466643437743187
48.0,0.011882130987942219,0.004051256459206343,0.015933386981487274
49.0,0.007681794930249453,0.0040558502078056335,0.011737644672393799
50.0,0.011907601729035378,0.0039754994213581085,0.015883101150393486
51.0,0.00779196759685874,0.003966519609093666,0.011758487671613693
52.0,0.010544649325311184,0.003969487734138966,0.01451413705945015
53.0,0.008287090808153152,0.0038979665841907263,0.012185057625174522
54.0,0.00949134398251772,0.0038286519702523947,0.013319996185600758
55.0,0.00980452448129654,0.0038163475692272186,0.013620872050523758
56.0,0.009002776816487312,0.00371150323189795,0.012714279815554619
57.0,0.007682590279728174,0.003553935792297125,0.011236526072025299
58.0,0.008332581259310246,0.0035683903843164444,0.01190097164362669
59.0,0.00911080464720726,0.0033814203925430775,0.01249222457408905
60.0,0.008527400903403759,0.004284538794308901,0.012811940163373947
61.0,0.00816958025097847,0.004165356978774071,0.01233493722975254
62.0,0.009163038805127144,0.004102115519344807,0.01326515432447195
63.0,0.010504862293601036,0.004075300879776478,0.014580163173377514
64.0,0.007455881685018539,0.004076218232512474,0.011532099917531013
65.0,0.008931058458983898,0.004040444735437632,0.012971503660082817
66.0,0.007529894355684519,0.004047113936394453,0.011577008292078972
67.0,0.010184556245803833,0.004056279081851244,0.01424083486199379
68.0,0.009050375781953335,0.004058748949319124,0.013109125196933746
69.0,0.01021147333085537,0.004110186826437712,0.014321660622954369
70.0,0.007024683523923159,0.00415085582062602,0.011175539344549179
71.0,0.006956782191991806,0.004184989258646965,0.011141771450638771
72.0,0.007932477630674839,0.004213492386043072,0.01214597001671791
73.0,0.007106449920684099,0.004242748953402042,0.011349199339747429
74.0,0.009007852524518967,0.0040787700563669205,0.013086622580885887
75.0,0.007157693151384592,0.004109726753085852,0.011267419904470444
76.0,0.007238141726702452,0.004112646449357271,0.011350788176059723
77.0,0.007638340815901756,0.004181135445833206,0.011819476261734962
78.0,0.007131940685212612,0.004161694552749395,0.01129363477230072
79.0,0.007402113638818264,0.004347995389252901,0.011750109493732452
80.0,0.0060692960396409035,0.004249272868037224,0.010318568907678127
81.0,0.006634702440351248,0.00379777979105711,0.01043248176574707
82.0,0.00806836225092411,0.0034463652409613132,0.011514727026224136
83.0,0.005014519207179546,0.0034893823321908712,0.008503901772201061
84.0,0.0061227427795529366,0.00336039112880826,0.009483134374022484
85.0,0.004745706915855408,0.003289333079010248,0.008035039529204369
86.0,0.004792368039488792,0.0033704969100654125,0.008162865415215492
87.0,0.004058890510350466,0.003300512908026576,0.007359403185546398
88.0,0.005194427445530891,0.0033911375794559717,0.00858556479215622
89.0,0.0057069482281804085,0.004293513018637896,0.010000461712479591
90.0,0.00691254111006856,0.0028320758137851954,0.009744617156684399
91.0,0.022033704444766045,0.008616339415311813,0.030650043860077858
92.0,0.009437667205929756,0.0047431751154363155,0.014180842787027359
93.0,0.008111643604934216,0.004517957102507353,0.012629600241780281
94.0,0.010353346355259418,0.003674290142953396,0.014027636498212814
95.0,0.007409726269543171,0.004184360150247812,0.01159408688545227
96.0,0.009666572324931622,0.004155110102146864,0.013821681961417198
97.0,0.00728789484128356,0.003880547359585762,0.011168442666530609
98.0,0.007965781725943089,0.0038490763399749994,0.011814857833087444
99.0,0.007898957468569279,0.0038713247049599886,0.011770281940698624
100.0,0.008611327968537807,0.0038834302686154842,0.012494757771492004
101.0,0.006655672565102577,0.003892462234944105,0.01054813526570797
102.0,0.009083416312932968,0.003897993126884103,0.012981409206986427
103.0,0.007511135656386614,0.00390136637724936,0.011412502266466618
104.0,0.005984312389045954,0.003931164275854826,0.00991547666490078
105.0,0.006159274373203516,0.003958092071115971,0.010117366909980774
106.0,0.00635814294219017,0.0039728484116494656,0.010330991819500923
107.0,0.0064124614000320435,0.004145544022321701,0.010558005422353745
108.0,0.005413280334323645,0.004171824548393488,0.009585104882717133
109.0,0.011091927997767925,0.007242412306368351,0.018334340304136276
110.0,0.008240188471972942,0.004312634933739901,0.01255282387137413
111.0,0.007535097189247608,0.004428723361343145,0.011963820084929466
112.0,0.052736856043338776,0.0043297396041452885,0.057066597044467926
113.0,0.018596939742565155,0.004060040228068829,0.022656980901956558
114.0,0.011101965792477131,0.003887769766151905,0.014989735558629036
115.0,0.011786611750721931,0.0040610916912555695,0.0158477034419775
116.0,0.008611324243247509,0.0040311748161911964,0.012642499059438705
117.0,0.007304819766432047,0.004241111688315868,0.011545931920409203
118.0,0.008649670518934727,0.004219417925924063,0.012869087979197502
119.0,0.008987784385681152,0.004194491542875767,0.013182275928556919
120.0,0.007694799453020096,0.004182709846645594,0.011877508834004402
121.0,0.008749715983867645,0.004176413640379906,0.012926129624247551
122.0,0.005863301921635866,0.004170193802565336,0.010033495724201202
123.0,0.0054472992196679115,0.004163581412285566,0.00961088016629219
124.0,0.005331321153789759,0.004163086414337158,0.00949440710246563
125.0,0.0062273843213915825,0.004162197466939688,0.010389581322669983
126.0,0.00945139117538929,0.004158397205173969,0.013609788380563259
127.0,0.004808208905160427,0.004172844812273979,0.008981053717434406
128.0,0.006733845919370651,0.004180749878287315,0.010914595797657967
129.0,0.004842013586312532,0.004184208810329437,0.009026221930980682
130.0,0.003752797842025757,0.004200752358883619,0.007953550666570663
131.0,0.004328738432377577,0.004200391471385956,0.00852913036942482
132.0,0.004202809650450945,0.0042175292037427425,0.008420338854193687
133.0,0.004272111225873232,0.00422157347202301,0.008493684232234955
134.0,0.004034784622490406,0.004211419261991978,0.008246203884482384
135.0,0.0034333872608840466,0.0041965702548623085,0.007629957515746355
136.0,0.0045493063516914845,0.00419539725407958,0.008744703605771065
137.0,0.0032557372469455004,0.004198053386062384,0.007453790865838528
138.0,0.004500991199165583,0.004203477408736944,0.008704468607902527
139.0,0.004107931163161993,0.0042229341343045235,0.00833086483180523
140.0,0.003306220518425107,0.004254712723195553,0.007560933008790016
141.0,0.003194320248439908,0.004287433810532093,0.007481753826141357
142.0,0.005648704245686531,0.004270560573786497,0.009919265285134315
143.0,0.0036491774953901768,0.0034403738100081682,0.007089551538228989
144.0,0.004102923441678286,0.003502841806039214,0.007605765014886856
145.0,0.0037822306621819735,0.003879002295434475,0.007661232724785805
146.0,0.0037243301048874855,0.003861007746309042,0.0075853378511965275
147.0,0.0034194220788776875,0.0038567062001675367,0.0072761280462145805
148.0,0.0040259407833218575,0.00385904754512012,0.007884988561272621
149.0,0.004946501459926367,0.003435404971241951,0.008381906896829605
150.0,0.0035913174506276846,0.003559157019481063,0.0071504744701087475
151.0,0.003866456914693117,0.0037268386222422123,0.0075932955369353294
152.0,0.0035353219136595726,0.01316075399518013,0.016696076840162277
153.0,0.0028669170569628477,0.0038792730774730444,0.006746190134435892
154.0,0.002781858202069998,0.0038669519126415253,0.006648810114711523
155.0,0.004221279639750719,0.003865589387714863,0.00808686949312687
156.0,0.003991338424384594,0.0038675370160490274,0.007858875207602978
157.0,0.0029591526836156845,0.003867079271003604,0.006826232187449932
158.0,0.002796630607917905,0.0038688243366777897,0.006665455177426338
159.0,0.00263298605568707,0.003871054155752063,0.006504040211439133
160.0,0.0034970599226653576,0.0038729235529899597,0.007369983475655317
161.0,0.0045193941332399845,0.0038732218090444803,0.008392616175115108
162.0,0.003763990942388773,0.003876412520185113,0.00764040369540453
163.0,0.004165326245129108,0.003877975046634674,0.008043301291763783
164.0,0.004071556031703949,0.003879125928506255,0.007950682193040848
165.0,0.0031645020935684443,0.003883634228259325,0.007048136554658413
166.0,0.0040334900841116905,0.0038843457587063313,0.007917836308479309
167.0,0.0032768892124295235,0.003887532977387309,0.007164422422647476
168.0,0.002168967155739665,0.003890191437676549,0.006059158593416214
169.0,0.003584039630368352,0.0038886424154043198,0.007472681812942028
170.0,0.0029747833032160997,0.0038900149520486593,0.006864798255264759
171.0,0.0035534328781068325,0.003891394007951021,0.007444826886057854
172.0,0.0036291973665356636,0.003888414241373539,0.007517611607909203
173.0,0.0023752909619361162,0.003884269157424569,0.006259560119360685
174.0,0.0024273849558085203,0.003886700375005603,0.006314085330814123
175.0,0.0032474983017891645,0.0038874419406056404,0.007134940475225449
176.0,0.0031376429833471775,0.0038840703200548887,0.007021713070571423
177.0,0.0038509827572852373,0.0038834610022604465,0.0077344439923763275
178.0,0.0025858657900243998,0.0038796341978013515,0.006465500220656395
179.0,0.003171732882037759,0.0038803070783615112,0.007052039727568626
180.0,0.0024145497009158134,0.003881206037476659,0.006295755505561829
181.0,0.002856590086594224,0.0038730576634407043,0.006729647517204285
182.0,0.004462355747818947,0.003909733612090349,0.008372088894248009
183.0,0.004512573592364788,0.003911322448402643,0.008423896506428719
184.0,0.0034389281645417213,0.0038529885932803154,0.007291916757822037
185.0,0.0021828622557222843,0.003841300727799535,0.006024163216352463
186.0,0.0026177549734711647,0.003835195442661643,0.006452950648963451
187.0,0.0028633889742195606,0.0038391081616282463,0.006702497135847807
188.0,0.0030720566865056753,0.0038379349280148745,0.00690999161452055
189.0,0.0031817706767469645,0.003837230382487178,0.007019001059234142
190.0,0.0027394897770136595,0.0038331516552716494,0.006572641432285309
191.0,0.0022366042248904705,0.003836951684206724,0.006073555909097195
192.0,0.0034380925353616476,0.003836944466456771,0.0072750370018184185
193.0,0.002004174282774329,0.0038389419205486774,0.005843115970492363
194.0,0.0028100167401134968,0.003842095145955682,0.006652112118899822
195.0,0.0030767086427658796,0.003846509149298072,0.0069232177920639515
196.0,0.002829606644809246,0.0038443009834736586,0.006673907861113548
197.0,0.00376432528719306,0.0038455231115221977,0.007609848398715258
198.0,0.003353242762386799,0.0038506409619003534,0.007203883491456509
199.0,0.00201454758644104,0.0038455429021269083,0.005860090255737305
200.0,0.003195436205714941,0.003855375573039055,0.007050811778753996
201.0,0.002938015153631568,0.00384977157227695,0.006787786725908518
202.0,0.0024435778614133596,0.00384627771563828,0.0062898555770516396
203.0,0.0020748001988977194,0.0038548149168491364,0.005929615348577499
204.0,0.0024114318657666445,0.003848262131214142,0.006259693764150143
205.0,0.0033784194383770227,0.003858517622575164,0.007236937060952187
206.0,0.0028644627891480923,0.003856540424749255,0.006721002981066704
207.0,0.0034245417919009924,0.0038538833614438772,0.00727842515334487
208.0,0.0019005312351509929,0.003848249791190028,0.005748780909925699
209.0,0.0027807489968836308,0.003853224217891693,0.006633973214775324
210.0,0.0035289342049509287,0.003855803282931447,0.007384737487882376
211.0,0.003190534422174096,0.003860701574012637,0.007051235996186733
212.0,0.003200232284143567,0.0038625060115009546,0.007062738295644522
213.0,0.002605338580906391,0.003851342713460326,0.006456681527197361
214.0,0.0034630883019417524,0.0038539301604032516,0.007317018695175648
215.0,0.003203798085451126,0.00385652924887836,0.0070603275671601295
216.0,0.002535461448132992,0.0038568435702472925,0.006392304785549641
217.0,0.0022572637535631657,0.003849405562505126,0.006106669083237648
218.0,0.0028553504962474108,0.0038542805705219507,0.0067096310667693615
219.0,0.0024865316227078438,0.003842212026938796,0.0063287438824772835
220.0,0.0031146646942943335,0.003847353160381317,0.006962018087506294
221.0,0.0026103993877768517,0.004190737381577492,0.006801136769354343
222.0,0.0020072453189641237,0.003986308816820383,0.0059935543686151505
223.0,0.0028624553233385086,0.003944888710975647,0.006807344034314156
224.0,0.0027242088690400124,0.003929747734218836,0.006653956603258848
225.0,0.0031625614501535892,0.003909233957529068,0.007071795407682657
226.0,0.0021598231978714466,0.00389591371640563,0.006055736914277077
227.0,0.0029719965532422066,0.0038971516769379377,0.006869148463010788
228.0,0.002658973913639784,0.003887846600264311,0.006546820513904095
229.0,0.002523910952731967,0.0038880519568920135,0.006411963142454624
230.0,0.0019452710403129458,0.003883257508277893,0.005828528665006161
231.0,0.00262497179210186,0.0038862405344843864,0.0065112123265862465
232.0,0.0027184791397303343,0.0038811543490737677,0.006599633488804102
233.0,0.0027497594710439444,0.003876944538205862,0.006626703776419163
234.0,0.0025620488449931145,0.003885336220264435,0.006447385065257549
235.0,0.00249283853918314,0.0038888214621692896,0.006381659768521786
236.0,0.0029373220168054104,0.004053317941725254,0.0069906399585306644
237.0,0.0035734926350414753,0.00413113459944725,0.007704627234488726
238.0,0.00256826588883996,0.00380380148999393,0.006372067146003246
239.0,0.0032198624685406685,0.0037967979442328215,0.007016660645604134
240.0,0.00345402373932302,0.0037977881729602814,0.007251812145113945
241.0,0.0027522125747054815,0.003807559609413147,0.006559772416949272
242.0,0.0024208759423345327,0.0038006918039172888,0.0062215677462518215
243.0,0.0017623690655454993,0.0038049251306802034,0.005567294079810381
244.0,0.0033744238317012787,0.0038105465937405825,0.0071849701926112175
245.0,0.0018531960668042302,0.003809970570728183,0.005663166753947735
246.0,0.002433128422126174,0.003818924305960536,0.00625205272808671
247.0,0.0029047068674117327,0.003823690116405487,0.006728396750986576
248.0,0.0020197865087538958,0.0038169987965375185,0.005836785305291414
249.0,0.0018206746317446232,0.003828383982181549,0.005649058613926172
250.0,0.0019822162576019764,0.0036233419086784124,0.005605557933449745
251.0,0.0019863038323819637,0.0035390909761190414,0.005525394808501005
252.0,0.0018050523940473795,0.0036617207806557417,0.005466773174703121
253.0,0.0027787035796791315,0.003547260072082281,0.006325963884592056
254.0,0.0019726452883332968,0.003552993293851614,0.005525638349354267
255.0,0.0028139487840235233,0.003556516021490097,0.00637046480551362
256.0,0.002737924689427018,0.0035591660998761654,0.006297091022133827
257.0,0.0019131643930450082,0.003558047581464052,0.0054712118580937386
258.0,0.0035441420041024685,0.003378392430022359,0.006922534666955471
259.0,0.0024735250044614077,0.0038853713776916265,0.006358896382153034
260.0,0.00262505654245615,0.003866031067445874,0.006491087377071381
261.0,0.0017211451195180416,0.0038477734196931124,0.005568918772041798
262.0,0.0018438553670421243,0.0038425354287028313,0.005686390679329634
263.0,0.002512327628210187,0.0038423314690589905,0.006354658864438534
264.0,0.001809410867281258,0.003821068676188588,0.005630479659885168
265.0,0.002835020888596773,0.0038445175159722567,0.0066795386373996735
266.0,0.0019089931156486273,0.003819527802988887,0.005728520918637514
267.0,0.0021317487116903067,0.003837473690509796,0.0059692226350307465
268.0,0.002527575008571148,0.0038431042339652777,0.006370679475367069
269.0,0.0019424939528107643,0.003824780695140362,0.005767274647951126
270.0,0.0015883240848779678,0.0038362254854291677,0.005424549803137779
271.0,0.0018859202973544598,0.003871437394991517,0.0057573579251766205
272.0,0.0019390064990147948,0.003856903873383999,0.0057959104888141155
273.0,0.0026631972286850214,0.003943891730159521,0.006607089191675186
274.0,0.003443752648308873,0.003826267085969448,0.007270019501447678
275.0,0.007096661254763603,0.0039863442070782185,0.011083004996180534
276.0,0.09048064798116684,0.002894087228924036,0.09337473660707474
277.0,0.007897162809967995,0.0039839968085289,0.011881159618496895
278.0,0.005336705595254898,0.003925520461052656,0.009262226521968842
279.0,0.004604917950928211,0.003904507029801607,0.008509425446391106
280.0,0.004260850604623556,0.0038973670452833176,0.008158218115568161
281.0,0.003651539096608758,0.0038901076186448336,0.0075416467152535915
282.0,0.004053618758916855,0.003887058235704899,0.007940676994621754
283.0,0.003277331590652466,0.0038854265585541725,0.007162758149206638
284.0,0.0033910940401256084,0.0038862843066453934,0.007277378346771002
285.0,0.003395705483853817,0.0038858032785356045,0.0072815087623894215
286.0,0.0035079189110547304,0.0038855073507875204,0.007393426261842251
287.0,0.003196961712092161,0.0038821776397526264,0.007079139351844788
288.0,0.0027925034519284964,0.003884865203872323,0.006677368655800819
289.0,0.002750396728515625,0.003889130661264062,0.006639527156949043
290.0,0.0029311354737728834,0.003886875696480274,0.006818011403083801
291.0,0.002767040394246578,0.0038888780400156975,0.006655918434262276
292.0,0.0029413923621177673,0.003885723417624831,0.006827116012573242
293.0,0.0026331583503633738,0.0038898142520338297,0.0065229726023972034
294.0,0.002882408443838358,0.0038877532351762056,0.006770161911845207
295.0,0.0030000940896570683,0.0038903551176190376,0.006890449207276106
296.0,0.0023672282695770264,0.003892027772963047,0.006259256042540073
297.0,0.0030253969598561525,0.0039047393947839737,0.006930136121809483
298.0,0.0021891926880925894,0.003913440275937319,0.0061026327311992645
299.0,0.002407464198768139,0.0043229227885603905,0.006730386987328529
300.0,0.0024132172111421824,0.0039772395975887775,0.0063904570415616035
301.0,0.0023746206425130367,0.0033930845092982054,0.0057677049189805984
302.0,0.0027319854125380516,0.0038107202854007483,0.0065427059307694435
303.0,0.0023460215888917446,0.0036212776321917772,0.0059672994539141655
304.0,0.002020534360781312,0.0036214767023921013,0.00564201083034277
305.0,0.002668672241270542,0.0036151737440377474,0.006283845752477646
306.0,0.002134926151484251,0.00360695319250226,0.005741879343986511
307.0,0.0016893110005185008,0.0036086125764995813,0.00529792346060276
308.0,0.0021299293730407953,0.0036033829674124718,0.0057333121076226234
309.0,0.0020095836371183395,0.003607549238950014,0.005617132876068354
310.0,0.0021115941926836967,0.003608250990509987,0.005719845183193684
311.0,0.00194620992988348,0.003610114101320505,0.005556324031203985
312.0,0.0017006355337798595,0.003608923638239503,0.005309559404850006
313.0,0.0020991952624171972,0.003607166465371847,0.005706361494958401
314.0,0.0019254008075222373,0.00361350504681468,0.005538905970752239
315.0,0.0018607955425977707,0.0036078765988349915,0.005468672141432762
316.0,0.001643973053433001,0.003613850800320506,0.005257823970168829
317.0,0.001986674265936017,0.0036143125034868717,0.005600987002253532
318.0,0.002107985084876418,0.0036119576543569565,0.005719942972064018
319.0,0.0019459844334051013,0.003613525303080678,0.0055595096200704575
320.0,0.0016802006866782904,0.0036135767586529255,0.005293777212500572
321.0,0.002039552666246891,0.003615898545831442,0.005655451212078333
322.0,0.0024231954012066126,0.004317437764257193,0.006740633398294449
323.0,0.0018057662528008223,0.004003951326012611,0.005809717811644077
324.0,0.0017488539451733232,0.003932755906134844,0.005681609734892845
325.0,0.0017758333124220371,0.003977498970925808,0.005753332283347845
326.0,0.0036874033976346254,0.003345865523442626,0.0070332689210772514
327.0,0.002007648814469576,0.003817341523244977,0.0058249905705451965
328.0,0.001901064533740282,0.003617268055677414,0.005518332589417696
329.0,0.001637968234717846,0.0036989105865359306,0.0053368788212537766
330.0,0.0017237502615898848,0.0037184825632721186,0.005442232824862003
331.0,0.0019075057934969664,0.003531436203047633,0.0054389419965445995
332.0,0.0014174571260809898,0.0035397768951952457,0.004957234021276236
333.0,0.0015600394690409303,0.00354775576852262,0.005107795353978872
334.0,0.001550968736410141,0.003553431946784258,0.005104400683194399
335.0,0.0018538360018283129,0.0035617982503026724,0.005415634252130985
336.0,0.0020651358645409346,0.0035654567182064056,0.005630592815577984
337.0,0.0018468546913936734,0.0035726705100387335,0.005419525317847729
338.0,0.002079993486404419,0.0035687198396772146,0.005648713558912277
339.0,0.001418256782926619,0.0035847879480570555,0.005003044847398996
340.0,0.0018784892745316029,0.0035873781889677048,0.005465867463499308
341.0,0.0015557360602542758,0.003595169633626938,0.0051509058102965355
342.0,0.001706034759990871,0.0035899935755878687,0.005296028219163418
